X,Y,Z
49.96314366950663,-434.05823721871093,9915.258771290377
42.96673645918421,-437.3680591727612,10138.89717041002
44.21947307073653,-441.74605270245803,10388.84813616041
43.98794685104515,-445.5949900814573,10588.53633567729
44.72293772116622,-443.7114177081329,10805.39685832206
41.81515984018484,-449.29398726635895,11018.69877046358
40.424476578474284,-444.373627232247,11167.571611310472
41.14529177021291,-442.53461456863795,11326.13240163381
43.98193405903802,-440.514883531396,11441.550475314074
44.76967017428218,-442.63995280422165,11548.063905029672
38.330191220859255,-451.6008543488433,11787.060129280546
40.03249121778108,-458.1489069778229,11973.459413026414
40.76210467256814,-465.06885335265736,12220.216917038972
45.562325370953076,-470.3344683952393,12514.44024489988
48.35497490012249,-474.5099508398214,12682.01729874861
49.48434315602454,-469.59623756476697,12832.475734412239
52.7803800161814,-479.62948611785436,13059.520087030261
48.023441952337336,-441.6946300464011,12197.001966631791
51.82767635485069,-486.7358498602168,13392.38642072266
52.55391320112014,-487.3869051655404,13602.687067187733
52.51000355348367,-493.900737598124,13892.049366539884
51.69721199780051,-494.05241151437656,14046.082593067962
49.405997890868036,-496.4304372589481,14080.325354411
50.52115886925297,-501.0153111837596,14206.57125413309
47.57408422313493,-498.467592505398,14312.008641548302
45.04881843218109,-500.2416958109522,14390.73681943728
46.132725883163964,-499.5311591984015,14532.36615906781
49.456839661475286,-508.37052582385,14847.188284224874
50.277324794321984,-518.2227689425401,15057.985056095094
49.35318194343962,-523.4364943788527,15212.752849861981
49.86170870640146,-525.4175239642539,15327.914259072066
48.2686443879509,-526.2174957464608,15556.11557366489
47.89175848798906,-529.1154821072354,15735.441634481178
36.23280675837574,-474.5514051719213,14393.994636764739
40.05989584853391,-525.8877802383115,15790.185675600353
38.13127719020625,-531.4384170323654,16016.154703838105
42.281659265738696,-553.7037646229489,16604.76992414029
39.07407722413417,-524.116888326566,15768.134070013119
44.013761265365126,-571.5098669964664,17098.19819548355
49.72005114949569,-580.9555910470704,17478.854464331664
45.24646407826815,-583.4154348483148,17483.06395062217
33.40857195781737,-576.5432653633588,17273.58657800406
29.37712375902363,-582.5378417076818,17448.510466926193
29.070489925801226,-595.7279714560382,17825.71948683905
29.088400139368595,-563.1413329905869,16952.097174062863
30.469688296288695,-577.0137848781717,17282.408178567905
31.870719100702033,-595.2946338844924,17781.116489475684
34.46370911967596,-596.6713388820048,17698.36689597268
37.042780565213974,-600.4951710210792,17709.47734174155
37.12295926184902,-616.4687131888143,18002.29192030759
34.832576953580144,-632.7402581079111,18371.097903152822
31.249243163777294,-643.2184504520299,18721.65944840318
26.395893231322802,-657.8313771871462,19168.130929869047
24.73747707066446,-665.1989086579288,19363.987672608404
28.5769057589188,-665.5920249821625,19155.596270918883
26.344542205309036,-680.3501997288876,19660.780235606002
27.479438452334982,-693.7415581849563,20054.677013768414
29.24396947858371,-705.1498192963725,20200.56473679701
33.75774860315421,-715.6536985639182,20421.01778981646
33.168289922901536,-726.7873927186032,20672.285538372937
32.8124870181683,-735.6206184835918,20985.12051752028
30.915514244003692,-755.0336458362948,21587.928665731455
29.5897723535905,-772.1885893532461,22078.642106003954
29.46685446719468,-782.3820862957648,22285.631081794134
31.945667870332144,-796.8929092065631,22482.475799874923
31.901180112627863,-809.2831530906798,22705.986880553097
49.91612100866638,-797.1774387544807,22142.86893237854
47.417183500529454,-809.1516591992872,22614.873170408846
50.6569382949108,-826.6094615247098,23134.05143779414
48.03786490559997,-841.8730221280912,23584.996616582775
55.9867130726267,-829.3239333883904,22803.599470677516
56.05210362979527,-867.645885167486,23783.339223887895
51.19057715985495,-897.9926968231985,24596.168481638437
55.9337212345025,-910.0896114931631,24844.425320028837
64.34621354899278,-989.9148408950442,27021.30334347195
61.55730657152048,-921.3322137865414,25145.201778544615
61.94079945158226,-927.7842151216717,25036.36152597075
64.43160861969756,-945.9151627834553,25519.65413593015
70.24598732801637,-956.8664583972155,25828.566314254957
71.61590255663467,-955.3306271941995,25586.364478393618
83.42381970497307,-985.0724991846661,26279.568509095036
88.86376013059308,-1009.1770101662077,26806.463268531137
91.14748041533119,-994.054463981326,26334.803098662935
-19.269297625407773,5.0532304144739015,31.01286495927576
78.37859396174154,-998.1657269288754,26349.145094944317
-79.8100291608776,1013.9504401541521,26608.244662840563
102.2670047254496,-1079.9776713754848,28298.67466752951
102.04399282446121,-1111.3648836650148,29217.34248304431
105.68782993167113,-1129.2618550345826,29592.532919535097
123.95098068869893,-1122.4170260258754,29169.70545263943
131.69036223177528,-1120.9370882835817,28933.449599137326
-121.07381269495883,1114.7324480048114,28566.940787726224
139.01309447696022,-1184.6021315687778,30320.972261911764
147.35747516976878,-1216.5330131080127,31144.162876220504
